date,text
2022-02-28 17:21:03,️ Оккупанты обстреливают Бердянский порт на азовском море.
2022-02-28 17:26:49,"️ Европейские вузы, в том числе во Франции, Чехии и Бельгии, начали отчислять российских студентов."
2022-02-28 17:35:46,"Беспилотник Bayraktar уничтожает очередной ""Бук"" оккупанта. На это можно смотреть вечно."
2022-02-28 17:51:12,️ Президент Украины только что подписал заявку на вступление страны в Европейский союз .
2022-02-28 17:54:52,"Киев, аэропорт Жуляны. Запаковали мародёров."
2022-02-28 17:58:07,"️ Министр иностранных дел Турции Чавушоглу: Ситуация В Украине превратилась в «войну». Это не пару ракетных ударов. Соответственно мы применим Конвенцию Монтрё. В войне, в которой Турция не является стороной, Турция может закрыть пролив Босфор для прохода кораблей воюющих стран."
2022-02-28 18:02:22,"Некогда мирный Харьков. Сегодняшний прилёт ""русского мира"" на Горизонте."
2022-02-28 18:06:17,Крым в официальном Твиттер аккаунте. ..Мы будем вместе!
2022-02-28 18:20:38,"️ Российская и украинская делегация завершили переговоры в Гомеле и уедут в свои столицы для консультаций перед новым раундом, заявил советник главы офиса президента Подоляк."
2022-02-28 18:25:20,"Шоу ""Вечерний Ургант"" принято решение закрыть, говорит Ксения Собчак. Ранее Ургант выступил против войны в Украине."
2022-02-28 18:31:19,️Следующая встреча украинской и российской делегаций пройдёт на белорусско-польской границе в ближайшие дни — глава делегации РФ Мединский.
2022-02-28 18:38:22,️Китайские банки ввели санкции против РФ. Они прекратили обслуживание сделок по покупке в России сырьевых товаров.
2022-02-28 18:39:21,Россияне запустили флешмоб по сжиганию своих паспортов.
2022-02-28 18:56:12,Уничтожение ещё одной колонны российских войск. Много погибших.
2022-02-28 19:23:30,️Авиаудар оккупанты совершили по Броварам. Уже известно о 6 раненых.
2022-02-28 19:25:33,"Предположительно, удар был нанесен по военному центру радиолокационной связи."
2022-02-28 19:32:59,"Укравтодор устанавливает новые дорожные знаки ""Оккупантам движение запрещено"". Как вам?"
2022-02-28 19:38:02,"️FIFA и UEFA отстранили сборную России от участия во всех турнирах. Теперь только с Абхазией и ""ЛДНР"" играть."
2022-02-28 19:56:41,"""Новая почта"" присоединяется к флешмобу."
2022-02-28 19:59:59,"️Мэр Чернигова Владислав Атрошенко обратился к гомельчанам, беларусам и председателю гомельского горисполкома."
2022-02-28 20:09:08,"А вот так проходит ""спецоперация"" оккупанта Путина в Василькове Киевской области."
2022-02-28 20:30:41,"""Мы с миром приехали"" В Бердянске местные объясняют оккупантам, что пока они не пришли, в Украине был мир."
2022-02-28 20:34:44,"️В Бровары заходит российская техника, сообщает Алексей Дорошенко, депутат местной Рады."
2022-02-28 20:37:07,Украинцы забросали технику оккупантов коктейлями Молотова прямо из своего авто.
2022-02-28 20:45:19,"Скабеева пытается выговорить ""паляниця"". Этот способ явно работает."
2022-02-28 20:49:40,Глава Минобороны Украины Резников призывает военнослужащих РФ сдаваться. Обещает амнистию и компенсацию в 5 миллионов рублей
2022-02-28 20:58:50,"️Поймали мэра Купянска, сдавшего город оккупантам. Информацию СМИ подтвердили в Офисе Президента."
2022-02-28 21:03:33,На окраине Херсона русские вояки обчистили магазин.
2022-02-28 21:04:39,️С завтрашнего дня в столице строго запрещается продажа алкогольных напитков. Полностью!
2022-02-28 21:06:47,"️В результате ракетного удара российскими военными по Киевщине (Васильков, Белая Церковь, Калиновка) разрушили пятиэтажное общежитие и два пятиэтажных жилых дома, туда направились спасатели — ГСЧС."
2022-02-28 21:14:29,Крупные торговые сети Эстонии объявили о прекращении продаж белорусских и российских товаров. Распродажа.
2022-02-28 21:32:38,"В сети появились снятые очевидцами видеокадры, как десятки, если не сотни раненых солдат оккупационной армии России привозят в больницу в районе города Мозырь в Беларуси."
2022-02-28 21:35:26,"️Президенты Болгарии, Чехии, Эстонии, Латвии, Литвы, Польши, Словакии, Словении считают, что Украина заслуживает перспективы немедленного вступления в ЕС — заявление"
2022-02-28 21:53:27,Ещё порция уничтоженной техники оккупанта с помощью беспилотника Bayraktar.
2022-02-28 22:05:15,"Украинский посол на генеральной ассамблее ООН: « Если Путин хочет совершить самоубийство то не нужно использовать ядерный арсенал. Он должен последовать примеру того парня в Берлине, в бункере в мае 1945 »."
2022-02-28 22:08:26,️ В Харькове оккупанты разрушили ещё один жилой дом в районе ХТЗ.
2022-02-28 22:14:51,"И снова Bayraktar в деле. У врага -96 танков, 20 ""Градов"" и 8 бензовозов."
2022-02-28 22:18:03,"Российский автоблогер ""Давидыч"" рассказал, что сейчас происходит в России с авторынком после санкций."
2022-02-28 22:31:08,Украинцы продолжают троллить российскую армию.
2022-02-28 22:42:55,"В Черниговской области часть посёлков остались изолированными из-за разрушения моста, но местные и тут нашли выход."
2022-02-28 22:46:14,"Русскую армию кормят пайками, срок годности которых истек в 2015 году."
2022-02-28 23:31:47,"Смерть, боль и страдание – это лозунг ""русского мира"". Так живут в условиях его навязывания в Кропивницком."
2022-02-28 23:32:49,"Разбитая техника в Харькове. Судя по разговорам на фоне, есть пленные."
2022-02-28 23:37:25,"Пару теплых слов в поддержку нашего президента от президента ФК ""Ингулец""."
2022-02-28 23:41:04,"Местные жители Херсона свалили столбы и деревья и перегородили бетонными блоками дорогу, чтобы не пустить на свою улицу российские войска.Собралось обороняться около сотни человек."
2022-03-01 07:46:21,"В Ахтырке враги разбомбили военскую часть. Погибли 70 военнослужащих Об этом сообщил глава Сумской ОГА Дмитрий Живицкий. Напомним, что на город оккупанты сбросили запрещенные Женевской конвенцией вакуумные бомбы."
2022-03-01 07:49:49,Российская вакуумная бомба сброшенная на Украину.
2022-03-01 07:57:31,"️Шведские компании Volvo, Scania и Ericsson приостанавливают бизнес в России."
2022-03-01 08:05:29,"️Компания Harley-Davidson приостановила свою деятельность в России, пишет Bloomberg. Ранее об этом сообщили General Motors, Volkswagen, Volvo, Daimler Truck и Scania."
2022-03-01 08:08:22,"Харьков. Местные вооружились чем только можно, построили баррикады из мусорных баков и готовы встречать оккупанта."
2022-03-01 08:13:42,"Мариупольские врачи хотели спасти шестилетнюю девочку, которая получила тяжелые ранения в результате российского обстрела. Спасти её не удалось."
2022-03-01 08:18:09,В Сумской области россияне побросали у села всю свою технику и сбежали. Теробороны забрали всё себе.
2022-03-01 08:23:53,Ситуация в Бородянке Киевской области сейчас. Недалеко от разрушенных жилых домов стоит сгоревшая и полностью разгромленная техника противника.
2022-03-01 08:34:22,️ Авиаудар по центральной площади в Харькове.
2022-03-01 08:46:13,Так выглядит самая большая площадь Европы после обстрела оккупантами.
2022-03-01 08:53:54,Украинские военные звонят родителям пленных оккупантов.
2022-03-01 09:03:20,Видео с российскими солдатами из Херсона. Шуменский район. 8:30 утра.
2022-03-01 09:07:37,️Херсон внимание. Оккупанты берут в плен мирных жителей.
2022-03-01 09:10:36,"В Киеве на лесном массиве поймали диверсанта, который даже не знает название своего района."
2022-03-01 09:11:18,Видео изнутри Харьковской обладминистрации после взрыва.
2022-03-01 09:12:25,"Очередной мародёр ""прилип"" к столбу."
2022-03-01 09:16:23,ОБСЕ покидают Донецк. Доказывать российскую агрессию больше нет смысла.
2022-03-01 09:25:53,"В Овруче попал в плен ""вагнеровец"", воевавший в Сирии. Там он получал 60$ в день за убийство женщин и детей. За Украинских женщин и детей путин платит ему всего 2% от оклада, но в Украине он внезапно прозрел и считает путина хуйлом."
2022-03-01 09:46:54,Украинские хакеры взломали рассылку российской сети аптек.
2022-03-01 10:03:31,Харьков возле Филармонии после авиаудара оккупантов.
2022-03-01 10:05:46,"Матери кадыровцев уже оплакивают своих сыновей-оккупантов, погибших в Украине."
2022-03-01 10:07:30,Русский мир пришёл. Центр Харькова сейчас.
2022-03-01 10:15:15,Такая ракета прилетела в Мелитополе в жилой сектор. Люди чудом не пострадали.
2022-03-01 10:19:09,"Аэродром Канатово в Кировоградской области под обстрелом , сообщает глава Кировоградской ОГА Мария Чорная."
2022-03-01 10:21:25,"️В ближайшее время Финляндия начнет парламентскую дискуссию о присоединении к НАТО. В альянсе заявили, что Финляндия может быть принята в течение 24 часов после принятия решения в парламенте."
2022-03-01 10:26:08,Черниговская область. Украинцы не пропускают оккупантов и поют гимн Украины.
2022-03-01 10:30:33,"️Евросоюз будет вести тотальную экономическую и финансовую войну против России, заявил глава Минфина Франции."
2022-03-01 10:35:55,"Русский Иван забыл опохмелиться. А нет, не забыл."
2022-03-01 10:41:37,️ Прокурор в Гааге инициировал начало расследования преступлений России против Украины.
2022-03-01 10:44:07,Мэр Чернигова предлагает вознаграждение за подбитую технику и убитых рашистов. БТР 150 тыс грн.БМП 200 тыс грн.Танк 250 тыс грн.Пленные или убитые 300 $ за голову.
2022-03-01 11:03:39,️ Под Киевом подбили 2 вертолета оккупантов. Эмоции украинца бесценны.
2022-03-01 11:11:03,"Русский солдат. Они сдались и остались живы. У тебя еще есть шанс сохранить свою жизнь и вернуться домой к маме. Сложи оружие, не выполняй преступные приказы. И ты вернешься домой...Распространяйте среди знакомых и друзей в России."
2022-03-01 11:13:44,"Соловьиный помёт и преступник, который за деньги годами зомбировал россиян, начинает ""переобуваться""...Только это не поможет. Пришел час расплаты, мразь."
2022-03-01 11:27:24,️Оккупанты обстреливают жилые дома в Херсоне .
2022-03-01 11:32:13,"Китайцы начинают менять риторику. Из полного отрицания проблемы приходит сдержанное понимание того, что Путин развязал войну.  ..По внутренним китайским каналам начали показывать кадры войны, в частности подвиг защитников Змеиного."
2022-03-01 11:33:43,"""Прилет в торец, такой пи**ец"". Видео со двора дома, который оккупанты обстреляли в Херсоне."
2022-03-01 11:35:41,"️ Южная Корея объявила о санкциях против России в банковском секторе, включая прекращение сотрудничества со Сбербанком, ВЭБ и ВТБ."
2022-03-01 11:40:22,️ VISA тоже уходит из России.
2022-03-01 11:44:14,Бородянка. Киевская область.
2022-03-01 11:49:00,"Этому буряту повезло. Он попал в плен и просит родственников забрать его из Украины. Говорит, его обманули и они приехали не ""защищать"", а нападать."
2022-03-01 11:58:15,"""Я, жительница оккупированного Донбасса, прошу прощения от себя и моих знакомых за воодушевление референдумом 11 мая 20214 года"". Жительница ОРДЛО прозрела и извиняется."
2022-03-01 12:00:10,Оккупированный Купянск Харьковской области сейчас. Люди вышли митинговать с украинскими флагами. Пытаются не дать проехать российским войскам.
2022-03-01 12:01:11,Денег нет. Но вы держитесь. Москва. Очередь к банкомату. Поблагодарите Путина.
2022-03-01 12:07:00,"В Сумской области оккупанты раздавили авто с мужчиной, который пытался остановить колонну."
2022-03-01 12:08:45,С территории России начали уходить сети ресторанов.
2022-03-01 12:10:27,Передвижение оккупанта. Бобровиця. Черниговская область.
2022-03-01 12:12:59,Херсон. Оккупанты разбомбили водоканал.
2022-03-01 12:16:54,"Херсон, улица железнодорожная. Оккупанты не выпускают людей на машинах."
2022-03-01 12:43:04,️Глава Счетной палаты Валерий Пацкан инициирует обнуление внешнего долга Украины — на сегодняшний день он составляет 1.6 трлн грн или более 57 млрд долл.
2022-03-01 12:49:03,"В Купянске людей начинают разгонять светошумовыми гранатами. Украинцы будут сопротивляться, это вам не зашуганы россияне."
2022-03-01 12:49:44,"️ В Сумской области вражеская техника едет по селам с белыми флагами и расстреливает мирных жителей, – председатель ОГА."
2022-03-01 12:50:14,️ ВСУ уничтожили технику оккупантов на Бердянском аэродроме ударом Точки-У Об этом сообщает Дмитрий Разумков.
2022-03-01 12:52:06,"Переписка в телефоне убитого в Киевской области российского оккупанта. Он обещает сестре, что война продлится недолго, а любимая девушка желает оккупанту ""не жалеть"" украинцев."
2022-03-01 12:57:38,"️ Купянск, Харьковской области сейчас. Местные оказывают максимальное сопротивление без оружия."
2022-03-01 13:00:16,️Харьковчане под ХОГА передают привет оккупантам.
2022-03-01 13:05:54,Только оккупант будет целиться из оружия в мирных жителей. Нация террористов.
2022-03-01 13:07:29,Жители Купянска подняли украинский флаг у здания мэрии.
2022-03-01 13:10:02,"""Сегодня в Россию начинают прибывать первые мешки с трупами, и в ближайшее время будут первые захоронения в Российской Федерации, которые российские власти уже не смогут скрыть"", — заявил советник главы МВД Украины Вадим Денисенко."
2022-03-01 13:15:00,Как завести российский БТР. Инструкция от российской блогерши. Спасибо. Распространите.
2022-03-01 13:21:46,"Оператор Северного потока-2, компания Nord Stream 2 AG рассматривает возможность банкротства из-за санкций — Reuters."
2022-03-01 13:26:07,️Следующий раунд переговоров России и Украины может пройти уже завтра.
2022-03-01 13:37:00,️Венгрия поддержала ускоренное вступление Украины в ЕС.
2022-03-01 13:38:48,Очередные трофейные российские Т-72БЗ.
2022-03-01 13:45:32,"Издание ""Зеркало недели"" со ссылкой на источники пишет о требованиях России на переговорах с Украиной в Беларуси. 1. Внеблоковый статус Украины, закрепленный на уровне парламента с проведением референдума..2. Признание Украиной ""ЛДНР"" в административных рамках Донецкой и Луганской областей..3. Денацификация..4. Крым, возвращение которого требует Украина, вынести в будущем соглашении за скобки."
2022-03-01 13:47:24,️Обращение Зеленского в Европарламенте  онлайн .
2022-03-01 13:51:28,Харьков. Российские самолеты убивают мирных жителей .
2022-03-01 13:57:55,"В Украине разблокировали ""ВКонтакте"": в МВД призывают граждан деморализовать противника информационной войной."
2022-03-01 13:59:49,"После выступления Зеленского, Европарламент аплодировал стоя."
2022-03-01 14:03:29,"""Вы воюете с народом, это наша земля!"" Украинские музыканты, спортсмены, культурные деятели обратились к российским и белорусским оккупантам."
2022-03-01 14:08:24,Европарламент принял заявку Украины на вступление в Евросоюз. Начата специальная процедура вступления.
2022-03-01 14:17:46,В Таганроге Ростовской области на военном аэродроме упал ИЛ-76.
2022-03-01 14:22:17,"Харьков. Оккупанты говорят, что не обстреливают жилые дома."
2022-03-01 14:29:21,️ Райффайзенбанк рассматривает возможность ухода из России — источники Reuters.
2022-03-01 14:30:38,️Акции российского Сбербанка обвалились на 91% со дня вторжения в Украину — данные Лондонской биржи
2022-03-01 14:31:34,"️В Калиновке Киевской области в результате бомбардировки 28 февраля, полностью уничтожен жилой дом. На месте обнаружены останки тела хозяйки."
2022-03-01 14:32:33,️Крупнейший в мире контейнерный перевозчик Maersk принял решение не принимать новые заказы в россию и из россию.
2022-03-01 14:39:05,"“Нам сказали, что Зеленский уже подписал указ о капитуляции. А теперь просто нужно доехать до Киева, занять оборону и вернуться” Это слова еще одного российского оккупанта, который сейчас в плену у украинских военных."
2022-03-01 14:40:59,Полиция Днепропетровщины готова встречать врага.
2022-03-01 14:42:37,️Важно. Министр обороны Украины предупредил о планах россии.
2022-03-01 14:43:14,️ Монако заморозит счета богатых россиян после начала войны РФ в Украине.
2022-03-01 14:48:07,Оккупанты направляют оружие на жителей Мелитополя.
2022-03-01 14:54:43,"""Пусть не думают, что здесь одни старики, которые ничего не могут! Поднимайте флаги! Пусть видят, что здесь Украина"" Белолуцк, Луганщина."
2022-03-01 14:59:19,Дипломаты десятка стран покинули зал Совета ООН по правам человека перед выступлением министра иностранных дел россии Лаврова ...Послушают позднее в Гааге.
2022-03-01 15:10:34,"Российские оккупанты бросают даже самые боеспособные ЗРК Тор-М2, предназначенные для защиты войск от атак с воздуха ."
2022-03-01 15:11:05,Киевщина. ВНИМАНИЕ. КОМЕНДАНСКИЙ ЧАС По всей Киевской области с 1 по 2 марта вводится комендантский час с 20:00 до 7:00. Не выходим на улицы и другие общественные места (только со специально выданными пропусками и удостоверениями личности).
2022-03-01 15:12:05,"Российские оккупанты, задержанные СБУ, призывают остановить войну."
2022-03-01 15:15:05,Снаряд попал в квартиру этой женщины в Харькове.
2022-03-01 15:16:49,Белорусские добровольцы записали обращение к соотечественникам и военнослужащим Беларуси.
2022-03-01 15:17:44,Северодонецк это УКРАИНА.
2022-03-01 15:19:13,"На Николаевщине жители задержали технику врага Местный мужчина сказал, что это украинская земля, на что военный заявил, что она ""русская"". Они прекрасно все понимают. Они не жертвы, они сознательные оккупанты."
2022-03-01 15:24:19,— Чё стреляли по нам?.— Я не знаю...Простые мужики из терробороны поймали и взяли в плен очередного бурята.
2022-03-01 15:26:25,"Бобровица Черниговской области, где туда сюда курсирует вражеская техника. Оккупанты остановились в городе, обнесли магазин, а потом еще и по домам стали ходить."
2022-03-01 15:34:20,У Российских авиалиний остается все меньше доступных маршрутов. 36 стран уже закрыли свое воздушное пространство для рейсов РФ.
2022-03-01 15:35:35,"️В сети появилась информация, что в Херсоне уже крутят фейковое переозвученное видео Зеленского, что якобы в Киеве подписана капитуляция...Ясно, что люди знающие в это не поверят. Но не все имеют иммунитет к пропаганде. Отправляйте своим родным и друзьям, что это брехня."
2022-03-01 15:38:28,"Обстрел идёт по Донецку. Снаряды падают в разных районах города. На видео - Шахтерская площадь. Обесточена шахта имени Засядько. В так называемой ""ДНР"", конечно же, обвинили ВСУ."
2022-03-01 15:40:07,Пленному русскому показывают айфон.
2022-03-01 15:44:04,️ Состоялся первый обмен пленными в Сумской области Обменяли пятерых украинцев с терробороны на одного русского офицера.
2022-03-01 15:45:50,Ещё один мародёр в Киеве приклеился к столбу.
2022-03-01 15:48:01,Како-то сюрр. В Харькове оккупант совершает намаз на фоне украинской православной церкви.
2022-03-01 15:51:33,"Еще больше санкций. Нью-Йоркская биржа и Nasdaq приостановили торги акциями Яндекс, Ozon и многих других российских компаний."
2022-03-01 16:00:19,"В Харькове сбили вражеский самолет, бомбивший Харьков. По предварительной информации главы, это тот самолет, с которого прилетела бомба на жилой дом на Новобаварском проспекте, где продолжают разгребать завалы. Предварительно: в доме погибли 8 человек, 8 травмированы."
2022-03-01 16:00:57,Новые трофеи украинской армии.
2022-03-01 16:04:18,"В Запорожье ещё один диверсант, который палил позиции военных, прилип к столбу."
2022-03-01 16:06:39,"Очередная партия ""демилитаризации"" из Чернигова."
2022-03-01 16:09:57,"️ Мирных жителей Харькова продолжает обстреливать  оккупант. Мэр заявил, что в Харькове только что нанесли ракетный удар по жилому микрорайону. Разрушена больница, есть погибшие и раненые."
2022-03-01 16:29:21,Обстрел Мариуполя русскими оккупантами.
2022-03-01 16:31:46,"О ккупанты мародёрствуют в Херсоне Пишут, что обносят Эко маркет. Воруют все, что можно."
2022-03-01 16:38:23,"Тем временем в Польше в магазинах начинают появляться объявления, что 10% от оплаты идет на помощь Украине, а проезд в коммунальном транспорте для украинцев теперь бесплатный Спасибо, братья."
2022-03-01 16:40:31,"Воинами 14-й Княжеской бригады за сутки уничтожены до двух рот живой силы и техники врага, взят целый автобус пленных."
2022-03-01 16:43:30,"""Это война. Самая настоящая война. Над нами пролетали ракеты, взрывались снаряды, мы видели, как взрывался роддом, в котором должна была рождаться моя дочь"" , - российские актеры Сергей Писаренко и Евгений Никишин, которые сейчас находятся в Украине."
2022-03-01 17:00:02,"Украинцы предлагают всем странам, которые имеют территориальные претензии к России, воспользоваться моментом."
2022-03-01 17:02:22,""" Только что российский самолет сбросил бомбу на жилой дом в селе Бородянка Киевской области. Российская армия, понесшая огромные потери и разбитая во многих боях, перешла к откровенно террористическим действиям "", — нардеп Гончаренко."
2022-03-01 17:07:59,️Взрыв у Киевской телевышки.
2022-03-01 17:11:08,Вместе с оккупантами приехали и мобильные крематории. Россия заботится о вас.
2022-03-01 17:32:55,По телевышке в Киеве было два удара.
2022-03-01 17:50:28,"Украина может нанести превентивный ракетный удар по Беларуси, если будет принято решение верховным главнокомандующим сделать это. Об этом  заявил  секретарь  СНБО Алексей Данилов в эфире ""Украина 24""."
2022-03-01 18:14:58,"Еще одни пленные русские оккупанты в касках 2-й мировой, которым посчастливилось остаться в живых."
2022-03-01 18:25:29,Пленные оккупанты в Прилуках звонят руководству.
2022-03-01 18:29:00,Новая военная тактика оккупантов - кидать технику и тикать пока живой.
2022-03-01 18:44:32,Зеленский о ракетном ударе по Киеву.
2022-03-01 18:50:00,️Европарламент рекомендовал предоставить Украине статус кандидата на вступление в Евросоюз.
2022-03-01 18:57:05,"""Освободители"" мамкины..."
2022-03-01 18:58:25,"ВСУ ""демитализировали"" у россиян ТОС-1А ""Солнцепёк""."
2022-03-01 19:01:13,"Спасибо, что сделали нас единым народом!"
2022-03-01 19:10:57,"Поскольку граждане уничтожают метки, враг отмечает места метками  ""ФЕРМЕРСКОЕ ХОЗЯЙСТВО"" на google картах...Они без отзывов, совпадают с местами, которые уже были обстреляны. Проверяйте карты и жалуйтесь!"
2022-03-01 19:14:16,️ Харьков снова под обстрелами.
2022-03-01 19:17:25,Российский пленный звонит маме.
2022-03-01 19:22:26,путин отправляет на убой молодых пацанов. Военнопленные под Полтавой.
2022-03-01 19:25:46,Момент ракетного удара по телевышке в Киеве.
2022-03-01 19:34:04,"В Житомире сотни людей приняли участие в учениях ""как сжечь российский танк""."
2022-03-01 19:36:44,"Чугуев, рядом с аэродромом."
2022-03-01 19:44:47,Сумская тероборона передаёт привет российским оккупантам.
2022-03-01 19:51:25,️ Компания-оператор «Северного потока — 2» объявила себя банкротом.
2022-03-01 19:58:12,"А это – Харьков, ул. Плиточная, 19. Обстрел жилого массива из ""градов""."
2022-03-01 20:11:08,путин отправляет воевать учителей и сторожей из оккупированных территорий.
2022-03-01 20:19:37,"️Призрак Киева жив! Легендарный асс был подбит, но уже получил новый самолёт."
2022-03-01 20:20:48,"️BMW прекращает производство автомобилей бренда на мощностях ""Автотора"" в Калининграде (РФ) и перестаёт поставлять автомобили на российский рынок, пишет The Wall Street Journal."
2022-03-01 20:31:50,"В Петербурге около 100 человек вышли на акцию против войны с Украиной. Некоторые люди оделись в цвета нашего флага. Одна женщина стояла на коленях, другая - с цветами.  И сразу же начались жесткие задержания. «Упаковывали» девушек и даже журналистов."
2022-03-01 20:35:21,"Мариуполь, возле 16 школы. Это треш."
2022-03-01 20:37:11,"Правильно говорят. Жалко, что поздно."
2022-03-01 20:42:51,"Одесса 80 лет назад и сегодня. Путинисты долго обещали «повторить», но не уточняли, что на этот раз они будут в роли нацистов."
2022-03-01 20:45:55,"️ Российские захватчики должны быть наказаны за свои военные преступления в Украине. Об этом сказал вице-президент Европейской Комиссии Жозеп Боррель: ""Я приветствую решение Международного уголовного суда открыть расследование касательно вторжения Путина в Украину и жестокую атаку на украинский народ. Любые военные преступления и преступления против человечности, совершенные в Украине, должны быть наказаны"" ."
2022-03-01 20:48:22,Железнодорожного соединения с югом Запорожской области больше нет. Об этом сообщает глава местной ОГА Александр Старух и публикует фото разрушенного ж/д моста в Васильевке.
2022-03-01 20:53:01,️Роскомнадзор пригрозил БЛОКИРОВКОЙ «ВИКИПЕДИИ» из‑за статьи «Вторжение России в Украину 2022».
2022-03-01 20:59:02,Харьков просто стирают с лица земли! Аэродром.
2022-03-01 21:13:15,"️ВСУ уничтожили колонну российских военных, которая днем отправилась со стороны Николаева в направлении Баштанки. Наступление остановлено, сообщает глава Кировоградской ОГА Мария Черная."
2022-03-01 21:13:23,"""Нас отправили насмерть. Они даже 200-х не забирают! Они раненых сами убивают!"" Пленный русский оккупант рассказывает о зверствах в своей армии – офицеры убивают своих раненых солдат, покидают погибших на поле боя, не извещают родных."
2022-03-01 21:25:17,️Бывший глава МИД России Андрей Козырев призвал российских дипломатов подавать в отставку в знак протеста против кровавой войны России.
2022-03-01 21:27:09,Какое досадное самоубийство российского грузовика.
2022-03-01 21:36:42,Лободу лишили российского гражданства за ее позицию.
2022-03-01 21:39:45,"Под Баштанкой (Николаевская область), горит российская техника. На видео ""Панцирь""."
2022-03-01 21:49:47,"""Это не фейк, это мой сын"" У Улан-Удэ мать узнала на одном из видео своего сына и вышла на одиночный пикет."
2022-03-01 21:51:58,"Дегенеративные обезьяны ""освобождают"" украинские полки от товаров."
2022-03-01 22:19:16,"Так выглядят позиции под Харьковом, где ранее наш неполный механизированный батальон на БМП разгромил две полнокомплектных батальонных тактических группы 200-й мотострелковой бригады ВС РФю"
2022-03-01 22:22:13,Доктор Комаровский проклял Соловьёва и Скабееву. Ну и в чём он не прав?
2022-03-01 22:26:29,"Николаев: наши разбомбили около 800 единиц техники оккупанта, жители села отобрали у армии РФ 2 БТРа и отдали их теробороне, оккупанты попрятались в полях, так как у них закончилась солярка Наши потери: один вертолет. Оба пилота живы."
2022-03-01 22:28:22,"Пленный оккупант удивлён, что к украинским селам проложены дороги."
2022-03-01 22:35:12,Киев. Обычный магазин. Люди берут бутылки с водой и оставляют деньги.
2022-03-01 23:21:56,"️В Белой Церкве прозвучал громкий взрыв, удар пришелся по складу ГСМ."
2022-03-01 23:22:58,"️Мэр Вильнюса Ремигис Шимасюс сделал надпись ""Путин, тебя ждет Гаага"" на дороге напротив российского посольства в Литве. Бункерному безумцу не избежать правосудия."
2022-03-01 23:29:33,Lifecell присоеденился к флешмобу.
2022-03-01 23:37:21,"После удара крылатой ракетой Калибр по базе 95 Бригады в Житомире горят жилые дома. Спасатели спасают тех, кого можно спасти."
2022-03-01 23:53:05,"️Ford заявил, что приостанавливает деятельность в России."
2022-03-02 07:10:38,️The Wall Street Journal: США в ближайшие сутки планируют закрыть свое воздушное пространство для российских самолётов.
2022-03-02 07:13:37,В результате авиаудара по Житомиру было повреждено родильное отделение.
2022-03-02 07:16:11,️В Канаде поддержали отмену виз для украинцев. Решение прошло слушание в соответствующем комитете законодательного органа.
2022-03-02 07:21:26,"Канадский депутат предложил переименовать улицу, на которой расположено посольство России в Оттаве, в честь Владимира Зеленского."
